Feature: phone, Score: 300.00000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: zytel, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: general, Score: 9.999999995700485, Log-Likelihood: 0.9999999995700485, Predicted Sense: product
Feature: maker, Score: 9.999999995700485, Log-Likelihood: 0.9999999995700485, Predicted Sense: product
Feature: long, Score: 9.63295985864163, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: price, Score: 9.366094930712954, Log-Likelihood: 0.669006780765211, Predicted Sense: product
Feature: current, Score: 8.588182581479568, Log-Likelihood: 0.9542425090532853, Predicted Sense: product
Feature: dealers, Score: 8.588182581479568, Log-Likelihood: 0.9542425090532853, Predicted Sense: product
Feature: less, Score: 8.588182581479568, Log-Likelihood: 0.9542425090532853, Predicted Sense: product
Feature: people, Score: 8.588182581479568, Log-Likelihood: 0.9542425090532853, Predicted Sense: phone
Feature: sell, Score: 8.588182581479568, Log-Likelihood: 0.9542425090532853, Predicted Sense: product
Feature: spokesman, Score: 8.588182581479568, Log-Likelihood: 0.9542425090532853, Predicted Sense: product
Feature: business, Score: 8.302895424671467, Log-Likelihood: 0.28630673878177476, Predicted Sense: product
Feature: rose, Score: 8.143989581896058, Log-Likelihood: 0.740362689263278, Predicted Sense: product
Feature: new, Score: 8.081914432204945, Log-Likelihood: 0.1346985738700824, Predicted Sense: product
Feature: software, Score: 7.616952618949533, Log-Likelihood: 0.5440680442106809, Predicted Sense: product
Feature: years, Score: 7.616952618949533, Log-Likelihood: 0.5440680442106809, Predicted Sense: product
Feature: big, Score: 7.224719893981223, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: makes, Score: 7.224719893981223, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: communications, Score: 7.2247198931994925, Log-Likelihood: 0.9030899866499366, Predicted Sense: phone
Feature: information, Score: 7.2247198931994925, Log-Likelihood: 0.9030899866499366, Predicted Sense: phone
Feature: network, Score: 7.2247198931994925, Log-Likelihood: 0.9030899866499366, Predicted Sense: phone
Feature: sale, Score: 7.2247198931994925, Log-Likelihood: 0.9030899866499366, Predicted Sense: product
Feature: stores, Score: 7.2247198931994925, Log-Likelihood: 0.9030899866499366, Predicted Sense: product
Feature: number, Score: 7.156818819057759, Log-Likelihood: 0.4771212546038506, Predicted Sense: phone
Feature: costs, Score: 6.989700041275574, Log-Likelihood: 0.6989700041275574, Predicted Sense: phone
Feature: industry, Score: 6.989700041275574, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: next, Score: 6.989700041275574, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: old, Score: 6.989700041275574, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: made, Score: 6.65448369106419, Log-Likelihood: 0.5118833608510915, Predicted Sense: product
Feature: end, Score: 6.26021243730578, Log-Likelihood: 0.4471580312361272, Predicted Sense: phone
Feature: also, Score: 6.210934310487776, Log-Likelihood: 0.23888208886491447, Predicted Sense: product
Feature: american, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164548, Predicted Sense: product
Feature: analyst, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164548, Predicted Sense: product
Feature: designed, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164548, Predicted Sense: product
Feature: exchange, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164547, Predicted Sense: phone
Feature: includes, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164548, Predicted Sense: product
Feature: open, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164547, Predicted Sense: phone
Feature: share, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164548, Predicted Sense: product
Feature: sold, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164548, Predicted Sense: product
Feature: state, Score: 5.915686278015183, Log-Likelihood: 0.8450980397164547, Predicted Sense: phone
Feature: development, Score: 5.878912622306059, Log-Likelihood: 0.6532125135895621, Predicted Sense: product
Feature: got, Score: 5.878912622306059, Log-Likelihood: 0.6532125135895621, Predicted Sense: phone
Feature: increased, Score: 5.228787451486015, Log-Likelihood: 0.5228787451486016, Predicted Sense: phone
Feature: last, Score: 5.192746209013594, Log-Likelihood: 0.25963731045067967, Predicted Sense: product
Feature: another, Score: 4.816479929320815, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: consumer, Score: 4.816479929320815, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: office, Score: 4.816479929320815, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: private, Score: 4.816479929320815, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: systems, Score: 4.816479929320815, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: one, Score: 4.797635090417486, Log-Likelihood: 0.18452442655451867, Predicted Sense: phone
Feature: two, Score: 4.695509001958431, Log-Likelihood: 0.2762064118799077, Predicted Sense: product
Feature: nearly, Score: 4.66890750078183, Log-Likelihood: 0.7781512501303051, Predicted Sense: product
Feature: pacific, Score: 4.66890750078183, Log-Likelihood: 0.7781512501303051, Predicted Sense: phone
Feature: pay, Score: 4.66890750078183, Log-Likelihood: 0.7781512501303051, Predicted Sense: phone
Feature: vice, Score: 4.66890750078183, Log-Likelihood: 0.7781512501303051, Predicted Sense: product
Feature: way, Score: 4.66890750078183, Log-Likelihood: 0.7781512501303051, Predicted Sense: product
Feature: make, Score: 4.294091291434655, Log-Likelihood: 0.4771212546038506, Predicted Sense: product
Feature: unit, Score: 4.294091291434655, Log-Likelihood: 0.4771212546038506, Predicted Sense: product
Feature: high, Score: 3.9794000858083574, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: customer, Score: 3.808476309474767, Log-Likelihood: 0.544068044210681, Predicted Sense: phone
Feature: competition, Score: 3.8084763094747665, Log-Likelihood: 0.5440680442106809, Predicted Sense: product
Feature: digital, Score: 3.8084763094747665, Log-Likelihood: 0.5440680442106809, Predicted Sense: product
Feature: higher, Score: 3.8084763094747665, Log-Likelihood: 0.5440680442106809, Predicted Sense: product
Feature: model, Score: 3.8084763094747665, Log-Likelihood: 0.5440680442106809, Predicted Sense: product
Feature: shares, Score: 3.8084763094747665, Log-Likelihood: 0.5440680442106809, Predicted Sense: product
Feature: april, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: base, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: day, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: phone
Feature: earlier, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: existing, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: federal, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: phone
Feature: include, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: let, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: phone
Feature: likely, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: mid, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: planned, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: reduced, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: store, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: strategy, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: talk, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: phone
Feature: technology, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: product
Feature: texas, Score: 3.494850020637787, Log-Likelihood: 0.6989700041275574, Predicted Sense: phone
Feature: bank, Score: 3.4077498573820426, Log-Likelihood: 0.4259687321727553, Predicted Sense: phone
Feature: keep, Score: 3.1696426622965332, Log-Likelihood: 0.35218251803294814, Predicted Sense: phone
Feature: prices, Score: 3.1696426622965332, Log-Likelihood: 0.35218251803294814, Predicted Sense: product
Feature: time, Score: 2.8956557819051443, Log-Likelihood: 0.26324143471864947, Predicted Sense: product
Feature: charge, Score: 2.8627275276231035, Log-Likelihood: 0.4771212546038506, Predicted Sense: phone
Feature: different, Score: 2.8627275276231035, Log-Likelihood: 0.4771212546038506, Predicted Sense: product
Feature: investment, Score: 2.8627275276231035, Log-Likelihood: 0.4771212546038506, Predicted Sense: phone
Feature: customers, Score: 2.7410937485236, Log-Likelihood: 0.21085336527104617, Predicted Sense: phone
Feature: many, Score: 2.686397366789852, Log-Likelihood: 0.19188552619927515, Predicted Sense: phone
Feature: home, Score: 2.5758374964831012, Log-Likelihood: 0.3679767852118716, Predicted Sense: phone
Feature: marketing, Score: 2.5758374964831012, Log-Likelihood: 0.3679767852118716, Predicted Sense: product
Feature: name, Score: 2.408239964790696, Log-Likelihood: 0.301029995598837, Predicted Sense: product
Feature: since, Score: 2.408239964790696, Log-Likelihood: 0.301029995598837, Predicted Sense: phone
Feature: used, Score: 2.408239964790696, Log-Likelihood: 0.301029995598837, Predicted Sense: product
Feature: anti, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: building, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: chairman, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: children, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: come, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: declined, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: dozen, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: early, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: ever, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: expenses, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: firms, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: french, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: gave, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: know, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: little, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: lost, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: lot, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: national, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: offered, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: performance, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: primarily, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: profit, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: regional, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: reported, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: sells, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: separate, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: sources, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: third, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: phone
Feature: units, Score: 2.4082399646604076, Log-Likelihood: 0.6020599911651019, Predicted Sense: product
Feature: group, Score: 2.218487495700316, Log-Likelihood: 0.22184874957003162, Predicted Sense: product
Feature: system, Score: 2.218487495700316, Log-Likelihood: 0.22184874957003162, Predicted Sense: phone
Feature: still, Score: 2.159241096136948, Log-Likelihood: 0.1962946451033589, Predicted Sense: product
Feature: acquired, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: best, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: cost, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: direct, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: phone
Feature: executives, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: expected, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: four, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: held, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: phone
Feature: picked, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: phone
Feature: program, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: wide, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: without, Score: 1.9897000429041787, Log-Likelihood: 0.3979400085808357, Predicted Sense: product
Feature: says, Score: 1.9646004492541551, Log-Likelihood: 0.10914446940300862, Predicted Sense: product
Feature: back, Score: 1.806179973593022, Log-Likelihood: 0.301029995598837, Predicted Sense: phone
